,ass_id,criterion_id,statement_id,statement,score_id,score_value
24,dda525645e8fcc810c6950d8f804441f,e0b6fd49c17ac62ecd397b9d2102a2c8,0fee68f1-cfa6-4668-9c96-3b738c7c78cc,"The purpose of the specification is to facilitate the exchange of structured data. By allowing to make the data available to other persons or organisations, this Core Vocabulary reduces the administrative burden.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",7501f145-05ca-450c-95cd-e66a67c6e288,1
25,dda525645e8fcc810c6950d8f804441f,d832d0d51143fa0a21d429980dff09be,1a761f13-ddd2-4026-bd50-5c9bf55dd8ff,"The purpose of this Core Vocabulary is not related to long term preservation of electronic records. Therefore, this criterion is considered not applicable to this specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",0ee92d12-5140-4a0a-81b3-518374670375,2
26,dda525645e8fcc810c6950d8f804441f,3015b02174f63fe27ed976eb6be2173a,0493f1e2-0bcc-43c6-a911-5de00f593b12,"There is documentation stating that CCCEV is a good asset for efficient and effective data exchange across-border. The information found remarks on the importance of the CCCEV in the implementation of the Once-Only Principle.

Joinup news page ""CCCEV - a key enabler of the Once-Only Principle"":
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic/news/cccev-and-once-only-principle",c0706fce-16ec-42bb-a1b2-f60fadf6a362,1
27,dda525645e8fcc810c6950d8f804441f,08ebe98d9906ae121d734e1adfdcbd3f,da91a40a-0770-46f1-bd34-d46419d5965b,"Core Criterion and Core Evidence Vocabulary is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). More specifically, CCCEV can define the interoperability aspects of the ""Core Data Model"" and ""Data"" ABBs of the EIRA Semantic View.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",5850f64e-0123-4eab-b43f-7fe190904d7e,1
28,dda525645e8fcc810c6950d8f804441f,3c201dc582f729cddf3b176ab1a3a0d5,66e7f251-1f30-4443-b282-b6176acd2011,"There is no validation or conformance test for the implementation of CCCEV. 
 
CCCEV:
https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary/about",5271a387-91f1-4311-a24f-b9207a06f42a,0
29,dda525645e8fcc810c6950d8f804441f,790360b73fc300b4f3b3d5781f5c58bf,97f927f5-4b1a-43ed-a6fb-3eebec39bc21,"There are no Member States recommending Core Criterion and Core Evidence Vocabulary in their ICT National Catalogues.
 
CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards ",36116a1e-cdbc-44c0-b292-6ddab2cb373a,0
30,dda525645e8fcc810c6950d8f804441f,0fb00f5e00492be3cfa666319c7dd6da,e59aea46-ae75-4851-be84-9a84ac49b651,"Core Criterion and Core Evidence Vocabulary has been used to develop some European projects, for example, ESPD-EDM (European Single Procurement Document - Exchange Data Model) which is the technical representation of the legal European Single Procurement Document. It is used to support interoperability between ESPD services provided all over Europe.

ESPD documentation:
https://docs.peppol.eu/pracc/espd/edm/

Core Criterion and Core Evidence Vocabulary reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",6e16c52e-43b9-4ce6-9ce6-23c353c9ec87,1
31,dda525645e8fcc810c6950d8f804441f,5e96722729b950f1830fb73ed3910ef3,44a9c2ae-93b7-4bb1-b9bf-6d627e27c870,"This Core Vocabulary is not included in any Member States' catalogues of recommended specifications.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",008e868b-0688-4262-a58e-3fc9d67a2c49,0
32,dda525645e8fcc810c6950d8f804441f,e81e85e531abf618c2b37221f070b982,8c07e0dd-076b-4638-9025-a3241a809334,"After checking the different standard catalogues at supra-national level, there is no evidence of the inclusion of this Core Vocabulary within any European catalogue of standards.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en 

CEN search tool catalogue:
https://standards.cen.eu/dyn/www/f?p=CENWEB:105::RESET::::

CENELEC search tool catalogue:
https://www.cenelec.eu/dyn/www/f?p=104:107:0::::FSP_LANG_ID:25",79c328db-e20f-4597-a754-bab9432d7fff,0
33,dda525645e8fcc810c6950d8f804441f,87a9ce047cfa7d0978e6a2a7518e53e1,1e2e068f-3b75-43ba-9b16-b69f4c5dfda5,"The CCCEV is used in several cross-border projects that are regulated using Legal acts. Examples are ESPD-EDM, the TOOP, and the eCertis, all projects are focused in the field of eProcurement, and use the CCCEV as the basis for building up the requierements in procurement procedures.

CCCEV Joinup page:
https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary/about",f6717217-263a-470d-9034-4a85b0e62720,1
34,dda525645e8fcc810c6950d8f804441f,ff059382710638e130d49fe6decff5ba,b9d08f27-5bb1-4912-a7a2-d18b08c1ed2e,"After checking the assessments performed by CAMSS and the list of specifications identified by the MSP Multi-stakeholder-platform, no assessment verifying the compliance of the specification with the European standardisation regulation has been found.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",ddb51d82-e46a-40f4-83c1-184d8dec5860,0
35,dda525645e8fcc810c6950d8f804441f,76ebc82f8260d19ac83f5938b8db7ed4,c8b01962-3070-4208-942d-5cbbbe80e8b0,"The purpose of this Core Vocabulary is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",5b4092f5-1591-43cf-b843-32a0e5e13eb6,2
36,dda525645e8fcc810c6950d8f804441f,02710e4406b9d5008e22432fca77b9ef,bf7c90ec-470f-4080-80e6-4c7bfb93438e,"The purpose of this Core Vocabulary is not related to the modelling of organisational interoperability aspects. Therefore, this criterion is not applicable to the specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary ",5679e535-52b0-40a2-9b01-1d9931de0e94,2
37,dda525645e8fcc810c6950d8f804441f,c8f3160603854c61e45e977af3ba49d7,18db72ab-8590-48e9-94bc-242d62659873,"This common data model has been defined as a core vocabulary for criteria and evidences. A Core Vocabulary is a simplified, reusable, and extensible data model that captures the fundamental characteristics of an entity in a context-neutral fashion.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",5baeb0c0-7201-4018-ad08-116a8fbbda3a,1
38,dda525645e8fcc810c6950d8f804441f,a28ab768bf3b6c3c70164f5592627b02,40976513-8a27-4be1-a75d-82ecc13b6f72,"This Core Vocabulary helps public administration with the publication of datasets that includes criteria and evidence. So, it is aligned with the principles of Linked Open Data.

Core Criterion and Core Evidence Vocabulary reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary 

5-star linked open data:
https://www.w3.org/DesignIssues/LinkedData.html",0015720e-baa5-4e5c-9a8b-a7e76f19c610,1
0,fcaca1134b240b5f9f26425c7bb918c3,c42a5a8ff73196201aac3c90c0f9c95f,d1a01119-71bf-49bb-885a-2baf462d9cff,"Ogg is included in the Spanish national catalogue of recommended specifications. The National Interoperability Framework (NIF) of this Member States is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets. 

National catalogue Spain: 
https://administracionelectronica.gob.es/pae_Home/pae_Estrategias/pae_Interoperabilidad_Inicio/pae_Normas_tecnicas_de_interoperabilidad.html#CATALOGOESTANDARES

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",0b8f495f-c8b8-4c4b-bc7c-68d69d17056b,1
1,fcaca1134b240b5f9f26425c7bb918c3,018d36156569392f2aafea23f64a76c2,6d6b49a4-7fed-4ac3-9ae0-1ab68884f2da,"Ogg is an open source container format which can multiplex a number of independent streams of audio, video, text (such as subtitles), and metadata. It does not support the first level of maturity of Tim Berners-Lee 5-star schema for Open Data which is to make data available on the Web.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Tim Berners-Lee 5-star schema for Open Data:
https://5stardata.info/en/",1f0acfa5-1860-40fd-ab0c-f9197d352c15,0
2,fcaca1134b240b5f9f26425c7bb918c3,6e66052782871e8f735e877ab531746b,c6bd93da-30e2-4bdf-b62d-7bcf531c3e01,"Xiph.Org Foundation is a non-profit corporation dedicated to protecting the foundations of Internet multimedia from control by private interests. Their main purpose is to support and develop free, open protocols and software to serve the public, developer, and business markets.
All stakeholders can contribute in the development of their specifications.

XIPH contribution:
https://wiki.xiph.org/How_to_help",deb368df-aec7-4faa-b810-61889fbd2c23,1
3,fcaca1134b240b5f9f26425c7bb918c3,86480aeb679a28b84c21e76373281a89,eda7da24-27bc-4b33-9c04-7a6f4be26faa,"In Xiph organisation, there is a monthly meeting where everyone can assist and give their opinions about changes or improvements of the specifications. However, the final decision belongs to a committee that has to approve it.

Monthly XIPH meetings:
https://wiki.xiph.org/MonthlyMeeting

Admin process XIPH:
https://wiki.xiph.org/AdminProcesses",cf5d1dc5-1df9-4afc-8ae2-42313fa346dd,1
4,fcaca1134b240b5f9f26425c7bb918c3,4e9a30bee7bc426848739d2f6306a3f4,6cf3086d-2b22-4846-ab9c-511c68a24572,"Ogg is publicly available for its use and implementation. Moreover, it is available for everyone to study with no cost on XIPH webpage.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",02c7b532-6f32-4749-a0e2-53f89ef1984f,1
5,fcaca1134b240b5f9f26425c7bb918c3,d9708f7ddb370ef2f423f5ef40e0212f,e395300b-6838-440c-a147-177726927883,"All XIPH standards are under BSD-style license which is a specific license for open source specifications. More specifically it is a free-software license with only minimal restrictions on how the software can be used, modified, and redistributed, usually including a warranty disclaimer.

XIPH documentaiton:
https://wiki.xiph.org/index.php/Main_Page",e2a94005-c0ef-4efe-b9d5-63eac109e670,1
6,fcaca1134b240b5f9f26425c7bb918c3,1408eabc0d6cf718b6797e574778544c,7b319bf6-2611-41f1-858b-2e9569d33c54,"All XIPH standards are under BSD-style license which is a specific license for open source specifications. More specifically it is a free-software license with only minimal restrictions on how the software can be used, modified, and redistributed, usually including a warranty disclaimer.

XIPH documentaiton:
https://wiki.xiph.org/index.php/Main_Page",080428c2-cbf8-486b-868a-a1e182d8737a,1
7,fcaca1134b240b5f9f26425c7bb918c3,75ae91ad6e35df68c0fdf68310f95632,e6bee331-2eeb-4034-9e77-745f4bb6ec93,"Ogg started as a simple project of audio compression in 1993. In 2003, two Internet RFCs were published relating to the Ogg format. The Ogg bitstream published as RFC 3533 and RFC 3534 which includes the Internet content type of Ogg. It became very popular for being an open source multimedia container format. So it is mature enough for its use in the development of products and services.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",63f4e929-364f-4ad1-9e86-8ee28edfca91,1
8,fcaca1134b240b5f9f26425c7bb918c3,077c966676cefd77a045324b17f73f2b,fd5a6400-7123-4ea9-9e91-67eb458262d3,"Ogg has a good market acceptance. The online news portal Tagesschau was awarded for making all its video entries available in the open format Ogg. A few countries recommend Ogg as an open source multimedia container.

Tagesschau awarded for Ogg:
https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/former-german-justice-ministe

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",b893be4e-8da1-4409-9e30-2bfcb250a7c0,1
9,fcaca1134b240b5f9f26425c7bb918c3,bff365d744436a47cb68583789942a3c,bb59d142-8e80-4c28-a7aa-9cd5debf1d0d,"Ogg is one of the most used free media container to publish videos using HTML5. HTML5 is an important mark-up language which is used to develop websites. So Ogg can be considered a specification that fosters the creation of innovative solutions.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg with HTML5:
https://designcoral.com/tips/what-formats-are-needed-to-publish-html5-videos/",a0853601-81bc-4555-a17a-ca04056bf848,1
10,fcaca1134b240b5f9f26425c7bb918c3,e81f968ffcd82a2aa7c9317374724895,e7820e5d-bc32-4c69-8870-8f33c28a95ea,"Ogg is maintained and developed by XIPH. All standards developed by XIPH have a mirror copy in IETF webpage which is an international community developing open standards. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg mirror copy in IETF:
https://tools.ietf.org/html/rfc3533

Developer community IETF: 
https://www.ietf.org/about/",95482a1c-62de-40b1-bd2d-8dac6044ab61,1
11,fcaca1134b240b5f9f26425c7bb918c3,eb586dd9bcab05b431f4be7a8fe4c7f3,1c020501-9e36-46e9-a783-f3f2faa519db,"Although Ogg’s purpose is not to foster the visibility of administrative data or services, it can help to enhance the visualization and visibility of public administrations by providing multimedia content. In fact, the specification helps to store and eases the visualization of media content in any platform of a public administration.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",e1ab9b39-2f93-4c1a-af9a-51452970aeba,1
12,fcaca1134b240b5f9f26425c7bb918c3,18193cd10351ff88c41670f1732ded10,288632f7-8be4-4850-bf00-623d7d4ed440,"Ogg can help comprehend the multimedia data of public administration by adding text as subtitles. In this sense, the specification can play an active role on the representation of the information in an easier visual way. This fact can consider Ogg to foster the comprehensibility of administrative rules and data.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",aa4efdac-bccc-4c3f-af14-412d3fc29bbf,1
13,fcaca1134b240b5f9f26425c7bb918c3,84c9dc669c9d40e2e541ad4e6172ca7f,7063611b-b2f6-4862-bcd9-d941b0ba8149,"The purpose of Ogg is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",5a467a59-3ec1-4607-8268-114f124e5d1b,2
14,fcaca1134b240b5f9f26425c7bb918c3,a20e9c41d70c67b369048847ef4bb353,15fa9cb5-386d-4362-ad81-e4d4e23efc72,"Ogg is a business domain agnostic specification that can be reused in a cross-domain way.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",080a096f-4ae6-40a7-a759-e48c85a47f73,1
15,fcaca1134b240b5f9f26425c7bb918c3,50f9b713a1a993210642e0cd97fcdc41,ef1e65de-4f18-4bf3-bfdf-b5a2a7b7138c,"The specification is available for its use and implementation at the XIPH webpage defined in several RFCs. Moreover, all Ogg RFCs have a mirror copy in IETF's webpage.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg Media Types XIPH reference:
https://tools.ietf.org/html/rfc5334",4491f57c-4396-4c11-aefa-3ae1b52c1731,1
16,fcaca1134b240b5f9f26425c7bb918c3,7b3adb5beefed16606f7bb175e1795c8,2dcd24c7-c264-43f0-bc86-7626366ea79e,There is no national or European platform with the specification Ogg available for free. ,3d2d5b79-d339-4207-8c7d-411a279f1cc2,0
17,fcaca1134b240b5f9f26425c7bb918c3,a681ec1bd7d0bd8b99173ab73cc188ba,facb07cb-1c15-4170-8cdf-9583aeb83648,"Ogg was designed to create an open source multimedia container which it is independent of any vendor. However, Ogg is dependant of some open source technologies that make it up. The audio layer is most commonly provided by Vorbis format or its successor Opus. Lossless audio compression formats include FLAC, and OggPCM.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",b13a8877-4979-4d01-aa62-4cb4bf37a984,0
18,fcaca1134b240b5f9f26425c7bb918c3,6c2fa441b1e2040d22325a51f0f53b39,b497ab98-2613-44f4-a181-1a4c145b94de,"The adoption of Ogg as a media container format for exchanging data does not hamper the scalability of systems. It is widely adopted for this purpose because it is independent of any platform. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",08634afb-1c08-4e9e-9f0d-adc021409306,1
19,fcaca1134b240b5f9f26425c7bb918c3,69057bb18f3b1437181faea4fd32a8de,b30118ab-7b53-44c6-a59d-5ee71ed0f78e,"The purpose of Ogg is not related with data portability. Therefore, this criterion is not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",fd589bd9-0972-4437-a385-a259989c872a,2
20,fcaca1134b240b5f9f26425c7bb918c3,0d432b4fa0f143ceb720596f190e0102,b29b7800-3a15-49e2-b54a-08ef491093cb,"The purpose of Ogg is not related to the implementation of the once-only principle. Therefore, this criterion does not apply to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",f42fe49b-8b5c-4716-92aa-f75d78b17640,2
21,fcaca1134b240b5f9f26425c7bb918c3,5620615d81f539b396d9e72ede450fd7,bf503000-b373-4caf-82af-6f354dd638b2,"The purpose of Ogg is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",39772a7d-7eff-4d4c-a6f9-3d1822e13662,2
22,fcaca1134b240b5f9f26425c7bb918c3,e01abc278514f50624be7a51cb9c72b0,1ec10ebc-0c7e-4540-82e4-e9629616e93a,"Ogg does not provide for any generic encryption or signing of itself or its contained content. However, it is also possible to add an external security mechanism that encrypts or signs an Ogg physical bitstream and thus provides content confidentiality and authenticity.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",7e69ecd4-3a97-4968-bb16-1f157ff0c0ed,0
23,fcaca1134b240b5f9f26425c7bb918c3,dc70f2ddd6b41a5c71727fa353e2f04e,d2de65af-30f6-4be0-9454-47f2862d048d,"The purpose of Ogg is not related to the delivery of multilingual public services. However, Ogg as an open multimedia container, could add subtitles as text to foster the delivery of multilingual in media files.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",622b833e-596c-40c6-a04c-167074ec9dd4,2
24,fcaca1134b240b5f9f26425c7bb918c3,e0b6fd49c17ac62ecd397b9d2102a2c8,08c7612f-e9fe-480f-aa9a-2e49b72b86b1,"The purpose of this specification is not related to reduce administrative burden. The main purpose of Ogg is to proportionate a multimedia open source format/container. Therefore, this criterion is considered not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",536eb77e-e294-4dea-b34e-00102e4d2c0c,2
25,fcaca1134b240b5f9f26425c7bb918c3,d832d0d51143fa0a21d429980dff09be,a52746ab-57f9-42c0-8542-73b5217b5d0a,"Although Ogg’s purpose is not the long-term preservation of data, it can be used to store multimedia content. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",14ae038e-9966-48eb-9c5d-66b42aa53ba9,1
26,fcaca1134b240b5f9f26425c7bb918c3,3015b02174f63fe27ed976eb6be2173a,98a139a4-8191-4172-944f-a8765a19ee1c,"There are documents that compare different audio formats that forms Ogg. From there, it can be assessed the efficiency and effectiveness of the usage of Ogg. 

Audio formats comparison:
https://stsaz.github.io/fmedia/audio-formats/

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",c91f8b54-03f2-42fd-a882-76a126806166,1
27,fcaca1134b240b5f9f26425c7bb918c3,08ebe98d9906ae121d734e1adfdcbd3f,ee4830ff-cecc-43d9-9435-315e231b5af2,"Ogg is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). More specifically, Ogg can define the interoperability aspects of the ""Representation"" ABB of the EIRA Semantic View.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",55df96a5-abe5-4b16-97cb-4e430ff731d0,1
28,fcaca1134b240b5f9f26425c7bb918c3,3c201dc582f729cddf3b176ab1a3a0d5,4dc3ba52-732c-46ff-bd9b-75df762c1599,"After searching for a certification or conformity test to validate Ogg, no tool has been found that assess the conformity of the specification.",0b914858-81ea-4321-8173-61a29f67c30f,0
29,fcaca1134b240b5f9f26425c7bb918c3,790360b73fc300b4f3b3d5781f5c58bf,49c6de87-7970-400e-bd35-56289a358ec9,"5 Member States are recommending Ogg in their ICT National Catalogues. These Member States are France, Germany, Norway, Poland and Spain.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",bbf63904-01bb-4f86-bdf8-3b00eddb8d0d,1
30,fcaca1134b240b5f9f26425c7bb918c3,0fb00f5e00492be3cfa666319c7dd6da,7e88ec00-dce3-4e39-9b28-741305efa936,"After searching in the different official European websites, there is no evidence of any cross-border project that use Ogg nor explicit agreements involving the usage of the specification.",7356779a-93aa-4dfd-ba68-f8f8d1279f33,0
31,fcaca1134b240b5f9f26425c7bb918c3,5e96722729b950f1830fb73ed3910ef3,debd9823-e240-4004-ad57-c276856a3ee5,"The specification is included in 5 Member States' catalogues of recommended specifications. These Member States are France, Germany, Norway, Poland and Spain.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",2e3620ce-9a5a-4e9a-8e1c-fe3a17a23303,1
32,fcaca1134b240b5f9f26425c7bb918c3,e81e85e531abf618c2b37221f070b982,de5f4a29-1ca0-40a6-a359-379990f8a878,"After checking the different standard catalogues at supra-national level, there is no evidence of the inclusion of Ogg within any European catalogue of standards.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en 

CEN search tool catalogue:
https://standards.cen.eu/dyn/www/f?p=CENWEB:105::RESET::::

CENELEC search tool catalogue:
https://www.cenelec.eu/dyn/www/f?p=104:107:0::::FSP_LANG_ID:25",f1f2c5b7-5d74-41cf-9a72-088ce4fb728a,0
33,fcaca1134b240b5f9f26425c7bb918c3,87a9ce047cfa7d0978e6a2a7518e53e1,77d4a0c2-d83f-413d-a214-9376f2941f05,No evidences have been found of the specification being included in a formal interoperability agreement between organisations involved in the European public services provision.,e5d12b45-45a8-4d11-bb22-f0803b48848e,0
34,fcaca1134b240b5f9f26425c7bb918c3,ff059382710638e130d49fe6decff5ba,138d82ac-d91b-40b2-b855-593d2bf1e0fd,"After checking the assessments performed by CAMSS and the list of specifications identified by the MSP Multi-stakeholder-platform, no assessment verifying the compliance of the specification with the European standardisation regulation has been found.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",0435df85-e1e1-4d35-a442-429e021b4cf6,0
35,fcaca1134b240b5f9f26425c7bb918c3,76ebc82f8260d19ac83f5938b8db7ed4,01d497f3-3ac9-4151-8fc7-70c49991f7a8,"The purpose of Ogg is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",024f7fd0-8c9a-40c8-b889-a09b397959b4,2
36,fcaca1134b240b5f9f26425c7bb918c3,02710e4406b9d5008e22432fca77b9ef,1ca84d5d-d5c6-42f8-9d37-6a264f037fa0,"The purpose of Ogg is not related to organisational interoperability. Therefore, this criterion is not applicable to the specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",2aeea13a-9942-45db-b051-3dc7076475ce,2
37,fcaca1134b240b5f9f26425c7bb918c3,c8f3160603854c61e45e977af3ba49d7,dfbee0bf-1003-4ef4-8989-0b4d1273c5e9,"Ogg does not define a cross-sector reusable data model, but it defines an open standard for multimedia files. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",fbe84dab-c722-4472-ada8-938ed6adf4d6,0
38,fcaca1134b240b5f9f26425c7bb918c3,a28ab768bf3b6c3c70164f5592627b02,e49ec840-bcd8-40d2-8483-f44879e8f1cb,"According to the 5-star Open Data model suggested by Tim Berners-Lee about how to publish linked data, Ogg does not support the main principles for the publication of data as Linked Open Data.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

5-star linked open data:
https://www.w3.org/DesignIssues/LinkedData.html",af2a5747-b89c-4f63-ba5d-4ab29b2e7ad1,0
0,647226d04b326dc6de49646230da63f0,c42a5a8ff73196201aac3c90c0f9c95f,24e44221-d753-4655-be34-6fba144a21ee,"PDF/A is included in 3 national catalogues of recommended specifications. They belong to Estonia, Spain and Sweden. The National Interoperability Framework (NIF) of these Member States is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets. 

National catalogue Estonia: 
https://www.mkm.ee/sites/default/files/interoperability-framework_2011.doc

National catalogue Spain:
https://administracionelectronica.gob.es/pae_Home/pae_Estrategias/pae_Interoperabilidad_Inicio/pae_Normas_tecnicas_de_interoperabilidad.html#CATALOGOESTANDARES

National catalogue Sweden:
https://www.avropa.se/globalassets/dokument/open-it-standards.pdf?_t_id=1B2M2Y8AsgTpgAmY7PhCfg%3d%3d&_t_q=standards&_t_tags=language%3asv%2csiteid%3a95d515a5-23ca-47bf-87a9-07b10d8ac360&_t_ip=178.139.72.144&_t_hit.id=Avropa_Core_Models_Media_GenericMedia/_ff07d720-f793-44b0-994d-27e79b28f6bd&_t_hit.pos=7

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",2bbc3081-6cbd-4f46-97e5-146a354e696f,1
1,647226d04b326dc6de49646230da63f0,018d36156569392f2aafea23f64a76c2,a237300e-98a8-4a2e-a547-80ad8f59a181,"As a document format, PDF/A helps to make data available on the internet. This fact demonstrates that the standard is supporting the first level of maturity from Tim Berners-Lee's 5-star schema for Open data.  

PDF/A reference:
https://www.iso.org/standard/38920.html
https://www.iso.org/standard/50655.html

Tim Berners-Lee 5-star schema for Open Data:   
https://5stardata.info/es/ ",6a9720fc-5b4e-4022-a272-a6f75064d545,1
2,647226d04b326dc6de49646230da63f0,6e66052782871e8f735e877ab531746b,7fd133cb-4675-4933-9e18-7edd3af85b51,"ISO has defined a clear procedure to develop its standards. It consists in a 6-steps process where everyone who is interested can participate. However, if you want to participate, you have to contact your national standards body and you have to be approved for joining the Technical committee (TC) who will develop the standard. ISO has defined the roadmap of standards, it is composed of 6 steps as before said. For the approval of a standard the two-thirds majority of P-members of TC is needed. If the result is negative, the document is returned to TC/SC to be further studied.

The ISO standardization process: 
https://www.iso.org/stages-and-resources-for-standards-development.html",67c4bb00-7ea8-47b8-b057-c64c41fcaafd,1
3,647226d04b326dc6de49646230da63f0,86480aeb679a28b84c21e76373281a89,3d8b4849-d698-4172-b8eb-3c3811d34a1e,"As defined on the TC standardisation, only TC members are involved in the development of ISO standards. A review is carried out to arrange the consensus firstly within the TC members and subsequently is reviewed by the different ISO member bodies. However, it cannot be considered a public review, because only TC members can participate.

The ISO standardization process: 
https://www.iso.org/stages-and-resources-for-standards-development.html",3f028e33-0ca0-4100-939f-990ed6a89117,0
4,647226d04b326dc6de49646230da63f0,4e9a30bee7bc426848739d2f6306a3f4,2e040f42-d3e4-4cbf-b38e-5d08b383b06c,"The ISO 19005-1:2005 and ISO 19005-2:2011 which refer to PDF/A-1 and PDF/A-2 are not available for free for everyone to study. Payment is needed to reach access to the standard.

PDF/A reference:
https://www.iso.org/standard/38920.html
https://www.iso.org/standard/50655.html",88fb055c-6e29-4d0d-8251-6821db859f8a,0
5,647226d04b326dc6de49646230da63f0,d9708f7ddb370ef2f423f5ef40e0212f,17e86a1d-e11d-471f-ae83-c9d7f1603c83,"There are no disclosures of ISO IPR Database to identify the licensing under the specification. ISO 19005-1:2005 (PDF/A-1) and ISO 19005-2:2011 (PDF/A-2) are not listed in ISO/IEC/ITU Common Patent policy, so it cannot be confirmed that the specification is licensed on a (F)RAND basis.

ISO patents:
https://www.iso.org/iso-standards-and-patents.html 

ISO standards and patents IPR database:
http://isotc.iso.org/livelink/livelink/13622347/Patents_database.xls?func=doc.Fetch&nodeId=13622347 ",f1c418b1-61fa-4cad-bc6c-065c7964056e,0
